Date,DBA,DX-Y.NYB,IAK,TRV,ZC=F,ZW=F,^TNX
2016-08-17,18.524356842041016,94.72000122070312,43.85577392578125,96.55670928955078,330.25,426.0,1.5609999895095825
2016-08-18,18.6490421295166,94.16000366210938,43.9484977722168,96.88560485839844,332.0,427.0,1.5360000133514404
2016-08-19,18.57779312133789,94.51000213623047,43.940067291259766,96.5978012084961,334.25,427.0,1.5779999494552612
2016-08-22,18.675756454467773,94.5199966430664,43.931640625,96.17021179199219,333.25,415.25,1.5390000343322754
2016-08-23,18.69356918334961,94.54000091552734,43.92320251464844,95.90707397460938,328.5,407.75,1.5529999732971191
2016-08-24,18.470918655395508,94.79000091552734,43.931640625,96.30178833007812,327.5,404.0,1.559000015258789
2016-08-25,18.399673461914062,94.7699966430664,44.19293212890625,96.82804870605469,323.5,401.25,1.5770000219345093
2016-08-26,18.283897399902344,95.56999969482422,44.277225494384766,96.32644653320312,316.25,383.5,1.6349999904632568
2016-08-29,18.150304794311523,95.58000183105469,44.66495895385742,97.42835998535156,311.75,370.5,1.565999984741211
2016-08-30,18.11468505859375,96.05000305175781,44.96839904785156,97.42012023925781,304.0,363.25,1.5700000524520874
2016-08-31,18.0167179107666,96.0199966430664,44.97682571411133,97.61746215820312,301.5,361.0,1.5679999589920044
2016-09-01,18.0167179107666,95.6500015258789,44.7745246887207,97.3214340209961,311.0,368.25,1.5700000524520874
2016-09-02,18.079059600830078,95.87999725341797,44.9599609375,97.72438049316406,316.5,373.25,1.5959999561309814
2016-09-06,18.061250686645508,94.81999969482422,44.9262580871582,98.09442138671875,316.75,371.0,1.5429999828338623
2016-09-07,18.257177352905273,94.95999908447266,45.027408599853516,98.14403533935547,321.0,375.25,1.5410000085830688
2016-09-08,18.239364624023438,95.02999877929688,44.84196090698242,96.67205810546875,327.0,377.0,1.6160000562667847
2016-09-09,18.11468505859375,95.33999633789062,44.31936264038086,94.63771057128906,330.0,376.0,1.6720000505447388
2016-09-12,18.132495880126953,95.0999984741211,44.7745246887207,95.53083801269531,329.25,383.25,1.6720000505447388
2016-09-13,17.89203643798828,95.62999725341797,44.37836837768555,94.4888687133789,319.25,374.75,1.7339999675750732
2016-09-14,17.85641098022461,95.33000183105469,44.074920654296875,94.03404235839844,322.25,376.75,1.6890000104904175
2016-09-15,17.918752670288086,95.29000091552734,44.53852462768555,95.05117797851562,330.0,399.5,1.7029999494552612
2016-09-16,18.105777740478516,96.11000061035156,44.09178161621094,94.82794189453125,337.0,403.25,1.7009999752044678
2016-09-19,18.20374298095703,95.83999633789062,44.26036071777344,95.17524719238281,337.25,404.0,1.6959999799728394
2016-09-20,18.364049911499023,96.0199966430664,44.403663635253906,94.92713165283203,340.5,406.0,1.687999963760376
2016-09-21,18.38186264038086,95.66000366210938,44.808250427246094,95.86988067626953,340.0,407.75,1.6679999828338623
2016-09-22,18.310611724853516,95.44999694824219,45.044254302978516,96.53148651123047,336.75,405.5,1.6319999694824219
2016-09-23,18.230459213256836,95.4800033569336,44.732383728027344,95.35718536376953,336.5,404.75,1.6150000095367432
2016-09-26,18.177026748657227,95.30999755859375,44.13717269897461,94.22425079345703,329.0,396.0,1.5889999866485596
2016-09-27,18.12358856201172,95.44000244140625,44.425048828125,94.61289978027344,331.75,404.0,1.555999994277954
2016-09-28,18.11468505859375,95.43000030517578,44.8483772277832,95.10909271240234,329.25,403.25,1.5670000314712524
2016-09-29,17.945470809936523,95.54000091552734,44.43351745605469,94.1663589477539,329.25,399.0,1.5570000410079956
2016-09-30,17.794069290161133,95.45999908447266,44.77218246459961,94.72869110107422,336.75,402.0,1.6080000400543213
2016-10-03,17.81188201904297,95.75,44.39117431640625,93.44688415527344,346.0,395.5,1.621999979019165
2016-10-04,17.927658081054688,96.12000274658203,44.619781494140625,92.88456726074219,348.25,395.5,1.6829999685287476
2016-10-05,17.96328353881836,96.12999725341797,45.09391784667969,93.52958679199219,347.75,405.0,1.715999960899353
2016-10-06,17.847505569458008,96.66000366210938,45.01770782470703,93.59574890136719,340.5,395.75,1.7419999837875366
2016-10-07,17.85641098022461,96.5199966430664,45.28866195678711,94.712158203125,339.75,394.75,1.7359999418258667
2016-10-10,17.81188201904297,96.5199966430664,45.525726318359375,95.21661376953125,339.75,394.75,1.7230000495910645
2016-10-11,17.829692840576172,97.69999694824219,45.220924377441406,94.27387237548828,345.5,407.25,1.7589999437332153
2016-10-12,17.758447647094727,97.97000122070312,45.6019287109375,95.39026641845703,337.0,396.75,1.777999997138977
2016-10-13,17.883129119873047,97.5199966430664,45.23784637451172,95.15044403076172,349.5,416.0,1.7380000352859497
2016-10-14,17.97218894958496,98.0199966430664,45.55112838745117,95.1669692993164,354.25,421.0,1.7940000295639038
2016-10-17,18.061250686645508,97.88999938964844,45.491859436035156,95.0842514038086,354.0,423.75,1.7660000324249268
2016-10-18,18.05234146118164,97.9000015258789,45.40719223022461,95.24967956542969,353.75,420.0,1.7489999532699585
2016-10-19,18.04343605041504,97.87000274658203,45.54265213012695,96.11798858642578,357.5,420.25,1.7519999742507935
2016-10-20,17.998905181884766,98.31999969482422,44.856842041015625,90.56905364990234,351.0,417.0,1.746999979019165
2016-10-21,18.061250686645508,98.69999694824219,44.55205535888672,89.60150909423828,352.5,414.5,1.7400000095367432
2016-10-24,18.212650299072266,98.66999816894531,44.7298469543457,90.1968994140625,348.25,402.5,1.7630000114440918
2016-10-25,18.328428268432617,98.72000122070312,44.535118103027344,90.1638412475586,349.25,404.25,1.7580000162124634
2016-10-26,18.364049911499023,98.62999725341797,44.89918518066406,89.99018859863281,354.0,411.5,1.7899999618530273
2016-10-27,18.435298919677734,98.88999938964844,45.01770782470703,89.32861328125,357.5,414.5,1.843000054359436
2016-10-28,18.372955322265625,98.3499984741211,44.77218246459961,89.66767883300781,355.0,408.5,1.8450000286102295
2016-10-31,18.274991989135742,98.44999694824219,44.92457580566406,89.46094512939453,354.75,416.25,1.8339999914169312
2016-11-01,18.11468505859375,97.69999694824219,44.535118103027344,87.85662078857422,349.0,414.25,1.8200000524520874
2016-11-02,18.221553802490234,97.4000015258789,44.331912994384766,87.34388732910156,346.25,417.75,1.7990000247955322
2016-11-03,18.185932159423828,97.16000366210938,44.39117431640625,87.4266128540039,348.0,412.0,1.812000036239624
2016-11-04,18.185932159423828,97.06999969482422,44.09484100341797,86.55826568603516,348.75,414.25,1.7829999923706055
2016-11-07,18.159210205078125,97.77999877929688,44.89072036743164,87.12889099121094,346.25,410.0,1.8279999494552612
2016-11-08,18.194839477539062,97.86000061035156,45.305580139160156,89.32035064697266,354.25,415.25,1.8619999885559082
2016-11-09,18.11468505859375,98.5,46.4316520690918,88.43549346923828,340.75,406.75,2.072000026702881
2016-11-10,17.998905181884766,98.79000091552734,47.633941650390625,90.6517562866211,343.5,404.75,2.117000102996826
2016-11-11,17.97218894958496,98.79000091552734,47.930274963378906,91.19754791259766,343.5,404.75,2.117000102996826
2016-11-14,17.865318298339844,100.11000061035156,48.497554779052734,92.76879119873047,337.25,394.0,2.2219998836517334
2016-11-15,17.85641098022461,100.19000244140625,48.41289138793945,92.49588012695312,341.5,399.0,2.23799991607666
2016-11-16,17.874225616455078,100.41000366210938,48.074214935302734,92.0823974609375,338.5,397.0,2.2230000495910645
2016-11-17,17.927658081054688,100.88999938964844,48.506019592285156,91.94181823730469,342.0,403.0,2.2760000228881836
2016-11-18,17.954378128051758,101.20999908447266,48.624549865722656,92.47108459472656,345.5,408.0,2.3350000381469727
2016-11-21,18.11468505859375,101.05000305175781,48.760009765625,92.48760986328125,349.75,410.25,2.3389999866485596
2016-11-22,18.08796501159668,101.04000091552734,48.82775115966797,92.95073699951172,351.0,407.25,2.321000099182129
2016-11-23,18.061250686645508,101.69999694824219,49.1325569152832,93.50477600097656,350.75,401.5,2.3570001125335693
2016-11-25,18.079059600830078,101.48999786376953,49.191829681396484,93.81903839111328,349.25,395.75,2.371999979019165
2016-11-28,18.034530639648438,101.33000183105469,48.77695083618164,94.11673736572266,348.5,389.5,2.319999933242798
2016-11-29,17.81188201904297,100.93000030517578,48.81081771850586,94.02578735351562,336.75,384.0,2.302000045776367
2016-11-30,17.758447647094727,101.5,48.91242218017578,93.736328125,336.75,380.5,2.368000030517578
2016-12-01,17.562515258789062,101.04000091552734,49.33576583862305,95.43989562988281,331.75,371.5,2.440999984741211
2016-12-02,17.526891708374023,100.7699966430664,48.98862075805664,95.63835906982422,337.5,387.5,2.390000104904175
2016-12-05,17.607046127319336,100.13999938964844,49.26803207397461,95.8202896118164,349.5,389.25,2.38700008392334
2016-12-06,17.731727600097656,100.48999786376953,49.682891845703125,96.61417388916016,351.0,389.5,2.3959999084472656
2016-12-07,17.776256561279297,100.2300033569336,50.19936752319336,98.13622283935547,350.5,386.25,2.3469998836517334
2016-12-08,17.651575088500977,101.06999969482422,50.665042877197266,98.46060180664062,346.5,390.75,2.38700008392334
2016-12-09,17.63376235961914,101.56999969482422,50.72431182861328,99.13433074951172,352.5,400.25,2.4639999866485596
2016-12-12,17.90093994140625,100.95999908447266,50.72431182861328,100.56491088867188,354.5,401.25,2.4790000915527344
2016-12-13,17.918752670288086,101.02999877929688,50.85977554321289,100.99739837646484,356.25,398.0,2.4809999465942383
2016-12-14,17.874225616455078,102.0,50.53804016113281,100.11577606201172,351.75,391.5,2.5250000953674316
2016-12-15,17.82078742980957,103.12999725341797,50.876708984375,100.14071655273438,356.5,409.25,2.5799999237060547
2016-12-16,17.93656349182129,102.94999694824219,50.571895599365234,101.13878631591797,356.25,409.25,2.5969998836517334
2016-12-19,18.0078125,103.13999938964844,50.72431182861328,101.26355743408203,353.25,405.0,2.5420000553131104
2016-12-20,17.82078742980957,103.29000091552734,50.97831344604492,101.83746337890625,350.25,403.25,2.568000078201294
2016-12-21,17.847505569458008,103.0199966430664,51.08804702758789,101.9455795288086,347.25,399.5,2.5460000038146973
2016-12-22,17.66048240661621,103.08999633789062,50.94343948364258,101.5713119506836,347.25,397.0,2.552999973297119
2016-12-23,17.589231491088867,103.01000213623047,51.00297546386719,101.5713119506836,345.75,393.5,2.5429999828338623
2016-12-27,17.767353057861328,103.0199966430664,51.037010192871094,101.45486450195312,355.0,409.5,2.562999963760376
2016-12-28,17.758447647094727,103.26000213623047,50.62871170043945,101.53803253173828,348.25,401.5,2.50600004196167
2016-12-29,17.767353057861328,102.68000030517578,50.526634216308594,101.71268463134766,349.75,404.75,2.4769999980926514
2016-12-30,17.78516387939453,102.38999938964844,50.46708679199219,101.82080841064453,352.0,408.0,2.446000099182129
2017-01-03,17.776256561279297,103.20999908447266,50.5606575012207,100.55658721923828,355.75,406.5,2.450000047683716
2017-01-04,18.096872329711914,102.69999694824219,50.96895980834961,100.01593780517578,359.75,418.5,2.4519999027252197
2017-01-05,18.185932159423828,101.5199966430664,50.48411178588867,98.41902923583984,361.25,426.25,2.368000030517578
2017-01-06,18.11468505859375,102.22000122070312,50.84136199951172,98.36912536621094,358.0,423.25,2.4179999828338623
2017-01-09,18.150304794311523,101.93000030517578,50.271446228027344,97.57899475097656,360.0,427.25,2.375999927520752
2017-01-10,18.328428268432617,102.01000213623047,50.60319137573242,97.46255493164062,358.25,426.75,2.378999948501587
2017-01-11,18.230459213256836,101.77999877929688,50.75630187988281,97.85344696044922,357.25,418.75,2.369999885559082
2017-01-12,18.38186264038086,101.3499984741211,50.296966552734375,97.10489654541016,358.25,426.25,2.3610000610351562
2017-01-13,18.462013244628906,101.18000030517578,50.53513717651367,97.35441589355469,358.5,426.0,2.380000114440918
2017-01-17,18.604509353637695,100.33000183105469,50.18639373779297,97.69541931152344,365.5,433.5,2.3269999027252197
2017-01-18,18.586700439453125,100.93000030517578,50.696746826171875,98.59368896484375,365.0,431.0,2.3889999389648438
2017-01-19,18.479827880859375,101.1500015258789,50.42455291748047,98.13622283935547,366.25,423.5,2.4590001106262207
2017-01-20,18.55107307434082,100.73999786376953,50.594669342041016,98.16117858886719,369.75,428.25,2.4670000076293945
2017-01-23,18.586700439453125,100.16000366210938,50.34799575805664,98.17781829833984,369.5,433.25,2.4030001163482666
2017-01-24,18.506546020507812,100.3499984741211,50.66273880004883,97.17974090576172,363.25,426.75,2.4709999561309814
2017-01-25,18.56888771057129,100.02999877929688,51.29218673706055,97.87007141113281,366.25,424.5,2.5230000019073486
2017-01-26,18.355144500732422,100.37999725341797,51.31771469116211,98.25267791748047,363.75,427.0,2.507999897003174
2017-01-27,18.319520950317383,100.52999877929688,51.10505676269531,98.22773742675781,362.5,420.5,2.4809999465942383
2017-01-30,18.11468505859375,100.43000030517578,50.7222785949707,97.73699951171875,357.75,414.0,2.4830000400543213
2017-01-31,18.168119430541992,99.51000213623047,50.518123626708984,97.9615707397461,359.75,420.75,2.4509999752044678
2017-02-01,18.34623908996582,99.63999938964844,50.44157409667969,96.93024444580078,368.25,433.75,2.4739999771118164
2017-02-02,18.310611724853516,99.8499984741211,50.330989837646484,97.83680725097656,367.5,434.5,2.4700000286102295
2017-02-03,18.319520950317383,99.87000274658203,50.81585693359375,97.9615707397461,365.25,430.25,2.490999937057495
2017-02-06,18.283897399902344,99.91000366210938,50.79032897949219,97.87007141113281,363.75,422.5,2.4130001068115234
2017-02-07,18.301708221435547,100.26000213623047,50.705257415771484,97.94496154785156,368.5,430.75,2.3889999389648438
2017-02-08,18.274991989135742,100.27999877929688,50.61168670654297,97.98651885986328,370.75,432.5,2.3510000705718994
2017-02-09,18.319520950317383,100.6500015258789,51.19011688232422,98.79332733154297,369.5,443.5,2.3949999809265137
2017-02-10,18.319520950317383,100.80000305175781,51.436790466308594,99.58345031738281,374.5,449.0,2.4089999198913574
2017-02-13,18.230459213256836,100.95999908447266,51.88762283325195,99.56682586669922,375.5,452.25,2.434000015258789
2017-02-14,18.292802810668945,101.25,52.12578582763672,100.00763702392578,374.25,449.5,2.4700000286102295
2017-02-15,18.399673461914062,101.18000030517578,51.96417236328125,100.62312316894531,378.75,454.75,2.502000093460083
2017-02-16,18.34623908996582,100.44000244140625,52.185325622558594,101.29681396484375,373.5,447.75,2.450000047683716
2017-02-17,18.337331771850586,100.94999694824219,51.98968505859375,101.4299087524414,368.25,441.0,2.424999952316284
2017-02-21,18.38186264038086,101.37000274658203,52.34695816040039,101.09721374511719,369.25,436.0,2.427000045776367
2017-02-22,18.337331771850586,101.33000183105469,52.432010650634766,101.38832092285156,371.0,441.25,2.4179999828338623
2017-02-23,18.239364624023438,101.05000305175781,52.65317153930664,101.77091979980469,365.5,438.0,2.388000011444092
2017-02-24,18.070154190063477,101.08999633789062,52.39799118041992,101.69607543945312,364.0,431.25,2.316999912261963
2017-02-27,17.918752670288086,101.12999725341797,52.37246322631836,101.50475311279297,360.25,418.75,2.36899995803833
2017-02-28,17.989999771118164,101.12000274658203,52.304420471191406,101.67111206054688,366.75,424.75,2.3580000400543213
2017-03-01,18.230459213256836,101.77999877929688,53.384700775146484,103.9583511352539,375.75,435.5,2.4630000591278076
2017-03-02,18.096872329711914,102.19999694824219,52.848812103271484,103.56745910644531,372.75,432.0,2.489000082015991
2017-03-03,18.096872329711914,101.54000091552734,52.942386627197266,103.24311065673828,374.75,433.75,2.492000102996826
2017-03-06,18.061250686645508,101.63999938964844,52.60213851928711,101.73762512207031,372.75,438.25,2.49399995803833
2017-03-07,17.89203643798828,101.80999755859375,52.355464935302734,101.58792114257812,369.5,436.0,2.510999917984009
2017-03-08,17.85641098022461,102.06999969482422,52.26188278198242,101.39557647705078,365.25,427.5,2.552000045776367
2017-03-09,17.758447647094727,101.8499984741211,52.32993698120117,101.9475326538086,359.75,426.0,2.5980000495910645
2017-03-10,17.794069290161133,101.25,52.45753479003906,102.72532653808594,358.0,422.75,2.5820000171661377
2017-03-13,17.85641098022461,101.37999725341797,52.53408432006836,102.1566390991211,354.5,412.25,2.6080000400543213
2017-03-14,17.82078742980957,101.69999694824219,52.44052505493164,102.54971313476562,353.75,412.0,2.5950000286102295
2017-03-15,17.883129119873047,100.73999786376953,52.678688049316406,102.859130859375,363.5,436.0,2.507999897003174
2017-03-16,17.96328353881836,100.2699966430664,52.593631744384766,102.65005493164062,366.0,436.0,2.5220000743865967
2017-03-17,17.945470809936523,100.30000305175781,52.39799118041992,102.98458862304688,367.5,436.25,2.500999927520752
2017-03-20,17.954378128051758,100.41000366210938,52.057735443115234,102.3322525024414,363.5,430.25,2.4730000495910645
2017-03-21,17.918752670288086,99.80999755859375,51.22414016723633,101.77193450927734,361.25,426.5,2.436000108718872
2017-03-22,17.927658081054688,99.68000030517578,51.10505676269531,102.05626678466797,358.75,422.25,2.3959999084472656
2017-03-23,17.945470809936523,99.76000213623047,51.19011688232422,101.43738555908203,356.75,421.0,2.4179999828338623
2017-03-24,17.81188201904297,99.62999725341797,51.01165008544922,101.00250244140625,356.25,424.75,2.4000000953674316
2017-03-27,17.722822189331055,99.16999816894531,50.96895980834961,101.2032470703125,355.75,420.75,2.372999906539917
2017-03-28,17.66048240661621,99.70999908447266,51.53252029418945,101.86392211914062,357.75,424.5,2.4089999198913574
2017-03-29,17.615949630737305,100.0,51.225128173828125,100.80178833007812,358.5,425.5,2.385999917984009
2017-03-30,17.55360984802246,100.41000366210938,51.7630729675293,101.21994018554688,357.5,421.0,2.4159998893737793
2017-03-31,17.615949630737305,100.3499984741211,51.7630729675293,100.8101806640625,364.25,426.5,2.3959999084472656
2017-04-03,17.526891708374023,100.54000091552734,51.37881851196289,100.67633056640625,367.75,427.75,2.3499999046325684
2017-04-04,17.39330291748047,100.54000091552734,51.55813980102539,100.86869049072266,363.0,427.0,2.3499999046325684
2017-04-05,17.402210235595703,100.55999755859375,51.216590881347656,101.11957550048828,364.75,429.75,2.3570001125335693
2017-04-06,17.420021057128906,100.66999816894531,51.430057525634766,100.8101806640625,360.75,423.25,2.3429999351501465
2017-04-07,17.437833786010742,101.18000030517578,51.37028503417969,100.48397827148438,359.5,424.0,2.372999906539917
2017-04-10,17.455644607543945,101.0199966430664,51.50689697265625,101.2868423461914,367.0,428.75,2.3610000610351562
2017-04-11,17.5981388092041,100.70999908447266,51.37881851196289,101.353759765625,366.5,433.25,2.2980000972747803
2017-04-12,17.54470443725586,100.77999877929688,51.01165008544922,101.57955932617188,369.0,433.25,2.2960000038146973
2017-04-13,17.54470443725586,100.55999755859375,50.62738800048828,100.80178833007812,371.0,429.75,2.2320001125335693
2017-04-17,17.526891708374023,100.30000305175781,51.19950866699219,101.96427154541016,366.5,421.0,2.252000093460083
2017-04-18,17.571422576904297,99.5,50.832332611083984,100.98577880859375,361.75,422.5,2.178999900817871
2017-04-19,17.35767936706543,99.73999786376953,50.635929107666016,100.69307708740234,361.75,419.0,2.2019999027252197
2017-04-20,17.10831069946289,99.77999877929688,51.11410903930664,99.42184448242188,357.75,406.25,2.240999937057495
2017-04-21,17.179561614990234,99.9800033569336,50.892093658447266,99.6058349609375,357.0,405.0,2.236999988555908
2017-04-24,17.099409103393555,99.08999633789062,51.515464782714844,100.83523559570312,359.25,402.5,2.2730000019073486
2017-04-25,17.277523040771484,98.81999969482422,51.83992004394531,101.46247863769531,365.0,408.75,2.3269999027252197
2017-04-26,17.224088668823242,98.95999908447266,52.09609603881836,102.03956604003906,359.0,407.75,2.311000108718872
2017-04-27,17.384397506713867,99.08000183105469,52.181495666503906,102.1650161743164,362.0,413.5,2.2960000038146973
2017-04-28,17.580326080322266,99.05000305175781,51.7801513671875,101.74681091308594,358.0,418.5,2.2820000648498535
2017-05-01,17.82078742980957,99.13999938964844,51.90822982788086,101.34539794921875,369.25,442.75,2.325000047683716
2017-05-02,17.85641098022461,98.9800033569336,51.71183776855469,100.65961456298828,364.0,441.5,2.2960000038146973
2017-05-03,18.034530639648438,99.20999908447266,51.959476470947266,101.03597259521484,366.25,443.0,2.309000015258789
2017-05-04,17.82078742980957,98.76000213623047,52.224178314208984,101.03597259521484,358.0,426.0,2.3559999465942383
2017-05-05,17.802974700927734,98.6500015258789,52.19856643676758,101.44575500488281,361.75,427.5,2.3519999980926514
2017-05-08,17.90093994140625,99.1500015258789,52.053401947021484,101.2032470703125,356.75,418.0,2.375999927520752
2017-05-09,17.78516387939453,99.58999633789062,51.66060256958008,100.31673431396484,358.25,421.75,2.4070000648498535
2017-05-10,17.89203643798828,99.66999816894531,51.83992004394531,100.93560028076172,365.25,424.0,2.4140000343322754
2017-05-11,17.81188201904297,99.62000274658203,51.66060256958008,100.8101806640625,360.5,426.0,2.4000000953674316
2017-05-12,17.97218894958496,99.25,51.2763557434082,100.85194396972656,361.75,425.0,2.3350000381469727
2017-05-15,17.829692840576172,98.91000366210938,51.515464782714844,100.567626953125,367.75,423.25,2.3380000591278076
2017-05-16,17.81188201904297,98.11000061035156,51.575218200683594,100.30000305175781,367.75,424.25,2.3289999961853027
2017-05-17,17.945470809936523,97.41999816894531,50.90064239501953,100.567626953125,371.5,427.0,2.2160000801086426
2017-05-18,17.82078742980957,97.87999725341797,51.18242645263672,101.0945053100586,366.0,425.75,2.2330000400543213
2017-05-19,18.025625228881836,97.1500015258789,51.0799674987793,101.01922607421875,372.5,435.25,2.244999885559082
2017-05-22,18.070154190063477,96.9800033569336,51.353206634521484,101.73847198486328,375.0,434.25,2.253999948501587
2017-05-23,17.829692840576172,97.3499984741211,51.643531799316406,101.74681091308594,369.5,429.5,2.2850000858306885
2017-05-24,17.66938591003418,97.23999786376953,51.67768478393555,102.07300567626953,371.25,432.5,2.2660000324249268
2017-05-25,17.713916778564453,97.25,52.19856643676758,103.46965789794922,369.25,430.75,2.255000114440918
2017-05-26,17.66048240661621,97.4000015258789,52.087554931640625,103.41947937011719,374.25,438.25,2.25
2017-05-30,17.696104049682617,97.27999877929688,52.053401947021484,103.47802734375,367.0,429.5,2.2170000076293945
2017-05-31,17.794069290161133,96.91999816894531,52.19002151489258,104.4146957397461,372.0,429.25,2.196000099182129
2017-06-01,17.776256561279297,97.19999694824219,52.81336212158203,104.8746566772461,370.5,429.0,2.2170000076293945
2017-06-02,17.722822189331055,96.72000122070312,52.81336212158203,104.66560363769531,372.75,429.5,2.1589999198913574
2017-06-05,17.749540328979492,96.80000305175781,52.48033905029297,104.85795593261719,373.0,429.5,2.181999921798706
2017-06-06,17.678293228149414,96.63999938964844,52.00216293334961,103.72892761230469,377.25,435.75,2.1470000743865967
2017-06-07,17.838598251342773,96.75,52.06194305419922,103.88874816894531,384.75,444.75,2.177999973297119
2017-06-08,17.874225616455078,96.91999816894531,52.58283233642578,104.1242904663086,385.75,449.25,2.194000005722046
2017-06-09,17.93656349182129,97.2699966430664,53.37693405151367,105.34404754638672,387.75,445.75,2.1989998817443848
2017-06-12,17.722822189331055,97.13999938964844,53.3683967590332,105.71416473388672,377.25,434.0,2.2130000591278076
2017-06-13,17.66048240661621,96.9800033569336,53.59041976928711,106.07587432861328,381.0,445.0,2.2070000171661377
2017-06-14,17.535795211791992,96.94000244140625,53.82950210571289,107.6405258178711,377.0,443.0,2.138000011444092
2017-06-15,17.55360984802246,97.43000030517578,53.8636589050293,108.53221130371094,379.5,453.75,2.1619999408721924
2017-06-16,17.589231491088867,97.16000366210938,53.95757293701172,108.885498046875,384.0,465.25,2.1570000648498535
2017-06-19,17.428924560546875,97.52999877929688,54.01734924316406,107.90129852294922,375.25,467.0,2.190000057220459
2017-06-20,17.39330291748047,97.75,53.7099494934082,108.3050537109375,370.0,472.5,2.1530001163482666
2017-06-21,17.161745071411133,97.55999755859375,53.15493392944336,108.16206359863281,368.75,464.5,2.1549999713897705
2017-06-22,16.885663986206055,97.54000091552734,52.898765563964844,107.93494415283203,362.75,461.25,2.1530001163482666
2017-06-23,16.965816497802734,97.30000305175781,52.659664154052734,107.38815307617188,357.75,459.75,2.1440000534057617
2017-06-26,17.010345458984375,97.43000030517578,53.02683639526367,107.63209533691406,359.0,450.0,2.13700008392334
2017-06-27,16.974721908569336,96.47000122070312,53.0705680847168,107.15263366699219,359.25,453.25,2.197999954223633
2017-06-28,17.019254684448242,96.05000305175781,53.756343841552734,107.48910522460938,356.75,457.25,2.2209999561309814
2017-06-29,17.250808715820312,95.62999725341797,53.73918914794922,106.31981658935547,359.75,480.25,2.2669999599456787
2017-06-30,17.678293228149414,95.66000366210938,53.6791877746582,106.43759155273438,370.5,511.0,2.302000045776367
2017-07-03,17.93656349182129,96.19999694824219,54.60499572753906,107.11896514892578,378.0,536.75,2.3459999561309814
2017-07-05,17.96328353881836,96.29000091552734,53.970645904541016,106.30298614501953,381.75,539.25,2.3340001106262207
2017-07-06,17.865318298339844,95.81999969482422,53.85063934326172,106.14317321777344,380.25,519.0,2.369999885559082
2017-07-07,17.90093994140625,96.01000213623047,54.270668029785156,106.97596740722656,382.25,515.25,2.3929998874664307
2017-07-10,17.918752670288086,96.05000305175781,54.08207702636719,105.79826354980469,391.75,530.5,2.371000051498413
2017-07-11,17.927658081054688,95.73999786376953,53.82491683959961,105.192626953125,392.25,535.5,2.361999988555908
2017-07-12,17.909847259521484,95.79000091552734,53.9534912109375,105.36088562011719,376.25,522.5,2.3269999027252197
2017-07-13,17.767353057861328,95.7300033569336,54.23638153076172,105.51226806640625,361.0,495.5,2.3480000495910645
2017-07-14,17.874225616455078,95.11000061035156,54.347816467285156,105.75621032714844,365.25,494.75,2.319000005722046
2017-07-17,17.838598251342773,95.12999725341797,54.27923583984375,106.18521118164062,375.0,506.0,2.309000015258789
2017-07-18,17.776256561279297,94.66000366210938,54.17638397216797,105.59638977050781,377.0,503.75,2.263000011444092
2017-07-19,18.04343605041504,94.80000305175781,54.476402282714844,106.37871551513672,382.5,503.0,2.2679998874664307
2017-07-20,18.034530639648438,94.2699966430664,54.54497528076172,104.78883361816406,391.0,505.75,2.2660000324249268
2017-07-21,17.927658081054688,93.94000244140625,54.66499710083008,105.27676391601562,379.75,499.25,2.2320001125335693
2017-07-24,17.687196731567383,93.9800033569336,54.87928771972656,106.31144714355469,377.25,488.75,2.253999948501587
2017-07-25,17.402210235595703,94.05000305175781,55.31648254394531,107.21990966796875,368.75,474.0,2.3259999752044678
2017-07-26,17.55360984802246,93.66999816894531,54.64784240722656,105.99176788330078,372.75,477.75,2.2820000648498535
2017-07-27,17.749540328979492,93.86000061035156,54.51927185058594,105.89082336425781,374.25,479.75,2.309999942779541
2017-07-28,17.758447647094727,93.26000213623047,55.205047607421875,107.00962829589844,374.25,481.0,2.2890000343322754
2017-07-31,17.749540328979492,92.86000061035156,55.402198791503906,107.74987030029297,370.75,474.5,2.2920000553131104
2017-08-01,17.500173568725586,93.02999877929688,55.61650466918945,108.69203186035156,362.5,461.25,2.250999927520752
2017-08-02,17.713916778564453,92.83000183105469,55.89082717895508,108.28826141357422,365.0,460.75,2.26200008392334
2017-08-03,17.571422576904297,92.80999755859375,55.642215728759766,108.98645782470703,363.5,457.75,2.2279999256134033
2017-08-04,17.509078979492188,93.54000091552734,55.79652404785156,109.0958023071289,366.5,454.75,2.2669999599456787
2017-08-07,17.54470443725586,93.43000030517578,55.6765022277832,108.3471450805664,372.25,463.5,2.256999969482422
2017-08-08,17.482358932495117,93.63999938964844,55.479347229003906,108.13683319091797,369.75,457.0,2.2829999923706055
2017-08-09,17.37548828125,93.5199966430664,55.256465911865234,109.48274993896484,372.25,459.5,2.240999937057495
2017-08-10,17.001440048217773,93.4000015258789,54.85357666015625,109.0958023071289,357.25,440.5,2.2119998931884766
2017-08-11,17.099409103393555,93.06999969482422,54.60499572753906,107.82559967041016,360.75,439.25,2.188999891281128
2017-08-14,17.010345458984375,93.45999908447266,54.99932098388672,108.33870697021484,362.75,441.0,2.2190001010894775
2017-08-15,16.86785316467285,93.8499984741211,55.03360366821289,108.55745697021484,355.25,429.5,2.2660000324249268
2017-08-16,16.725357055664062,93.48999786376953,54.965030670166016,108.91072845458984,352.5,419.25,2.2260000705718994
