Date,Marketing_Year,Quarter,Month,US_Production_M_Bu,US_Imports_M_Bu,US_Food_Use_M_Bu,US_Seed_Use_M_Bu,US_Feed_Residual_Use_M_Bu,US_Total_Domestic_Use_M_Bu,US_Exports_M_Bu,US_Total_Disappearance_M_Bu,US_Beginning_Stocks_M_Bu,US_Ending_Stocks_M_Bu,US_Total_Supply_M_Bu
2009-06-01,2009/10,1,Jun,736.306,9.203999999999999,77.07233333333333,0.47933333333333333,83.792,161.34366666666668,66.55533333333334,227.899,656.505,2209.338,2893.035
2009-07-01,2009/10,1,Jul,736.306,9.203999999999999,77.07233333333333,0.47933333333333333,83.792,161.34366666666668,66.55533333333334,227.899,656.505,2209.338,2893.035
2009-08-01,2009/10,1,Aug,736.306,9.203999999999999,77.07233333333333,0.47933333333333333,83.792,161.34366666666668,66.55533333333334,227.899,656.505,2209.338,2893.035
2009-09-01,2009/10,2,Sep,0.0,8.087333333333333,78.982,14.773333333333333,-27.145,66.61033333333333,84.026,150.63633333333334,2209.338,1781.691,2233.6
2009-10-01,2009/10,2,Oct,0.0,8.087333333333333,78.982,14.773333333333333,-27.145,66.61033333333333,84.026,150.63633333333334,2209.338,1781.691,2233.6
2009-11-01,2009/10,2,Nov,0.0,8.087333333333333,78.982,14.773333333333333,-27.145,66.61033333333333,84.026,150.63633333333334,2209.338,1781.691,2233.6
2009-12-01,2009/10,3,Dec,0.0,9.962666666666667,73.881,0.36833333333333335,10.485999999999999,84.73533333333333,67.00533333333333,151.74066666666667,1781.691,1356.357,1811.579
2010-01-01,2009/10,3,Jan,0.0,9.962666666666667,73.881,0.36833333333333335,10.485999999999999,84.73533333333333,67.00533333333333,151.74066666666667,1781.691,1356.357,1811.579
2010-02-01,2009/10,3,Feb,0.0,9.962666666666667,73.881,0.36833333333333335,10.485999999999999,84.73533333333333,67.00533333333333,151.74066666666667,1781.691,1356.357,1811.579
2010-03-01,2009/10,4,Mar,0.0,12.276000000000002,76.37133333333334,7.033333333333334,-19.734333333333336,63.67033333333333,75.51233333333333,139.18266666666668,1356.357,975.637,1393.185
2010-04-01,2009/10,4,Apr,0.0,12.276000000000002,76.37133333333334,7.033333333333334,-19.734333333333336,63.67033333333333,75.51233333333333,139.18266666666668,1356.357,975.637,1393.185
2010-05-01,2009/10,4,May,0.0,12.276000000000002,76.37133333333334,7.033333333333334,-19.734333333333336,63.67033333333333,75.51233333333333,139.18266666666668,1356.357,975.637,1393.185
2010-06-01,2010/11,1,Jun,721.0076666666668,9.166,78.255,0.49866666666666665,71.67266666666667,150.42633333333333,88.42066666666666,238.847,975.637,2449.617,3166.158
2010-07-01,2010/11,1,Jul,721.0076666666668,9.166,78.255,0.49866666666666665,71.67266666666667,150.42633333333333,88.42066666666666,238.847,975.637,2449.617,3166.158
2010-08-01,2010/11,1,Aug,721.0076666666668,9.166,78.255,0.49866666666666665,71.67266666666667,150.42633333333333,88.42066666666666,238.847,975.637,2449.617,3166.158
